localTableID,URL,moby_work_name,Category,platform,Master ID,Amazon_ID,Amazon_Search_Keywords,ebay_Search_Keywords,ebay_id,minimum_price_US$,
6874, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Metroid Fusion Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,metroid-fusion,ebay,Advance,3270,,,Metroid Fusion Game Boy Advance,,19.954,19.95357337
6886, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Metroid: Zero Mission Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,metroid-zero-mission,ebay,Advance,3271,,,Metroid: Zero Mission Game Boy Advance,,24.998,24.99841246
6891, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Metroid Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,metroid,ebay,Advance,3269,,,Metroid Game Boy Advance,,19.996,19.99590768
6960, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Midnight Club: Street Racing Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,midnight-club-street-racing_,ebay,Advance,3272,,,Midnight Club: Street Racing Game Boy Advance,,2.004,2.0038242
6977, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Mighty Tyranitar Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,mighty-tyranitar,ebay,Advance,3273,,,Mighty Tyranitar Game Boy Advance,,0.000,
7008, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Minority Report: Everybody Runs Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,minority-report-everybody-runs_,ebay,Advance,3274,,,Minority Report: Everybody Runs Game Boy Advance,,2.004,2.0038242
7023, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Mission: Impossible - Operation Surma Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,mission-impossible-operation-surma_,ebay,Advance,3275,,,Mission: Impossible - Operation Surma Game Boy Advance,,1.665,1.665149687
7040, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=MLB SlugFest 20-04 Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,mlb-slugfest-20-04_,ebay,Advance,3276,,,MLB SlugFest 20-04 Game Boy Advance,,0.000,
7042, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=M&M&#39;s Blast! Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,mms-blast,ebay,Advance,3214,,,M&M&#39;s Blast! Game Boy Advance,,#N/A,
7044, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=M&M&#39;s Break&#39; Em Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,mms-break-em,ebay,Advance,3215,,,M&M&#39;s Break&#39; Em Game Boy Advance,,#N/A,
7061, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Mobile Suit Gundam Seed: Battle Assault Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,mobile-suit-gundam-seed-battle-assault,ebay,Advance,3277,,,Mobile Suit Gundam Seed: Battle Assault Game Boy Advance,,27.306,27.30563258
7090, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Monopoly Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,monopolygba,ebay,Advance,3278,,,Monopoly Game Boy Advance,,0.988,0.987800662
7106, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Monster! Bass Fishing Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,monster-bass-fishing,ebay,Advance,3285,,,Monster! Bass Fishing Game Boy Advance,,11.945,11.94533229
7108, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Monster Force Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,monster-force,ebay,Advance,3279,,,Monster Force Game Boy Advance,,2.223,2.222551489
7110, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Monster House Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,monster-house__,ebay,Advance,3280,,,Monster House Game Boy Advance,,5.003,5.00250478
7112, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Monster Jam: Maximum Destruction Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,monster-jam-maximum-destruction-,ebay,Advance,3281,,,Monster Jam: Maximum Destruction Game Boy Advance,,5.560,5.559906582
7126, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Monster Rancher Advance 2 Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,monster-rancher-advance-2,ebay,Advance,3283,,,Monster Rancher Advance 2 Game Boy Advance,,13.632,13.63164913
7128, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Monster Rancher Advance Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,monster-rancher-advance,ebay,Advance,3282,,,Monster Rancher Advance Game Boy Advance,,4.981,4.981337623
7136, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Monster Truck Madness Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,monster-truck-madness-,ebay,Advance,3284,,,Monster Truck Madness Game Boy Advance,,3.493,3.492580911
7179, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Mortal Kombat: Deadly Alliance Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,mortal-kombat-deadly-alliance_,ebay,Advance,3286,,,Mortal Kombat: Deadly Alliance Game Boy Advance,,12.848,12.84846432
7203, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Mortal Kombat: Tournament Edition Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,mortal-kombat-tournament-edition,ebay,Advance,3287,,,Mortal Kombat: Tournament Edition Game Boy Advance,,13.956,13.95621221
7218, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Moto Racer Advance Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,moto-racer-advance,ebay,Advance,3288,,,Moto Racer Advance Game Boy Advance,,100.043,100.0430399
7222, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Motocross Maniacs Advance Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,motocross-maniacs-advance,ebay,Advance,3289,,,Motocross Maniacs Advance Game Boy Advance,,4.988,4.988393342
7266, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Mr. Driller 2 Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,mr-driller-2,ebay,Advance,3290,,,Mr. Driller 2 Game Boy Advance,,18.168,18.16847646
7293, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Mr. Nutz Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,mr-nutz,ebay,Advance,2625,,,Mr. Nutz Game Boy Advance,,0.000,
7307, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Ms. Pac-Man Maze Madness Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,ms-pac-man-maze-madness,ebay,Advance,3291,,,Ms. Pac-Man Maze Madness Game Boy Advance,,6.992,6.992217542
7376, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Muppet Pinball Mayhem Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,muppet-pinball-mayhem,ebay,Advance,756,,,Muppet Pinball Mayhem Game Boy Advance,,8.890,8.890205956
7378, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=The Muppets: On with the Show Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,muppets-on-with-the-show,ebay,Advance,3528,,,The Muppets: On with the Show Game Boy Advance,,4.445,4.445102978
7411, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=MX 2002 featuring Ricky Carmichael Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,mx-2002-featuring-ricky-carmichael_,ebay,Advance,3293,,,MX 2002 featuring Ricky Carmichael Game Boy Advance,,0.988,0.987800662
7433, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=My Little Pony: Crystal Princess - The Runaway Rainbow Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,my-little-pony-crystal-princess-the-runaway-rainbow,ebay,Advance,3294,,,My Little Pony: Crystal Princess - The Runaway Rainbow Game Boy Advance,,13.462,13.46231188
7478, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Nancy Drew: Message in a Haunted Mansion Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,nancy-drew-message-in-a-haunted-mansion,ebay,Advance,3295,,,Nancy Drew: Message in a Haunted Mansion Game Boy Advance,,7.225,7.225056269
7491, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Naruto: Ninja Council 2 Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,naruto-ninja-council-2,ebay,Advance,3297,,,Naruto: Ninja Council 2 Game Boy Advance,,11.550,11.55021202
7493, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Naruto: Ninja Council Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,naruto-ninja-council,ebay,Advance,3296,,,Naruto: Ninja Council Game Boy Advance,,7.726,7.726012319
7699, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Need for Speed: Carbon - Own the City Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,need-for-speed-carbon-own-the-city__,ebay,Advance,3299,,,Need for Speed: Carbon - Own the City Game Boy Advance,,11.113,11.11275745
7735, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Need for Speed: Most Wanted Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,need-for-speed-most-wanted____,ebay,Advance,3300,,,Need for Speed: Most Wanted Game Boy Advance,,4.988,4.988393342
7737, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Need for Speed: Porsche Unleashed Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,need-for-speed-porsche-unleashed_,ebay,Advance,3301,,,Need for Speed: Porsche Unleashed Game Boy Advance,,2.498,2.497724531
7755, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Need for Speed: Underground 2 Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,need-for-speed-underground-2_,ebay,Advance,3303,,,Need for Speed: Underground 2 Game Boy Advance,,4.445,4.445102978
7757, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Need for Speed: Underground Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,need-for-speed-underground_,ebay,Advance,3302,,,Need for Speed: Underground Game Boy Advance,,6.004,6.00441688
7787, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=NFL Blitz 20-02 Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,nfl-blitz-20-02_,ebay,Advance,3304,,,NFL Blitz 20-02 Game Boy Advance,,5.003,5.00250478
7861, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=NHL 2002 Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,nhl-2002_,ebay,Advance,3305,,,NHL 2002 Game Boy Advance,,28.004,28.00414876
7923, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=NHL Hitz 20-03 Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,nhl-hitz-20-03_,ebay,Advance,3306,,,NHL Hitz 20-03 Game Boy Advance,,14.154,14.15377234
7929, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Nicktoons: Freeze Frame Frenzy Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,nicktoons-freeze-frame-frenzy,ebay,Advance,3307,,,Nicktoons: Freeze Frame Frenzy Game Boy Advance,,1.947,1.947378448
7954, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Night Flight Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,night-flight,ebay,Advance,3308,,,Night Flight Game Boy Advance,,0.000,
7989, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Ninja Five-O Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,ninja-five-o,ebay,Advance,3309,,,Ninja Five-O Game Boy Advance,,282.673,282.6732708
8018, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=No Rules: Get Phat Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,no-rules-get-phat,ebay,Advance,3310,,,No Rules: Get Phat Game Boy Advance,,2.724,2.723507539
8020, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Nobunaga&#39;s Ambition: Lord of Darkness Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,nobunagas-ambition-lord-of-darkness,ebay,Advance,878,,,Nobunaga&#39;s Ambition: Lord of Darkness Game Boy Advance,,#N/A,
8059, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Noddy: A Day in Toyland Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,noddy-a-day-in-toyland,ebay,Advance,3311,,,Noddy: A Day in Toyland Game Boy Advance,,7.648,7.64839941
8107, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Oddworld: Munch&#39;s Oddysee Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,oddworld-munchs-oddysee-,ebay,Advance,3312,,,Oddworld: Munch&#39;s Oddysee Game Boy Advance,,#N/A,
8159, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Onimusha Tactics Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,onimusha-tactics,ebay,Advance,3313,,,Onimusha Tactics Game Boy Advance,,8.841,8.840815923
8173, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Open Season Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,open-season_,ebay,Advance,3314,,,Open Season Game Boy Advance,,0.988,0.987800662
8177, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Operation Armored Liberty Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,operation-armored-liberty,ebay,Advance,3315,,,Operation Armored Liberty Game Boy Advance,,1.517,1.516979588
8212, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Over the Hedge: Hammy Goes Nuts! Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,over-the-hedge-hammy-goes-nuts__,ebay,Advance,3317,,,Over the Hedge: Hammy Goes Nuts! Game Boy Advance,,4.988,4.988393342
8214, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Over the Hedge Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,over-the-hedge__,ebay,Advance,3316,,,Over the Hedge Game Boy Advance,,1.693,1.693372563
8242, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Pac-Man Pinball Advance Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,pac-man-pinball-advance,ebay,Advance,3319,,,Pac-Man Pinball Advance Game Boy Advance,,4.953,4.953114747
8274, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Pac-Man Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,pac-man,ebay,Advance,2190,,,Pac-Man Game Boy Advance,,0.988,0.987800662
8354, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Paws & Claws: Pet Resort Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,paws-claws-pet-resort,ebay,Advance,3320,,,Paws & Claws: Pet Resort Game Boy Advance,,#N/A,
8358, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Paws & Claws: Pet Vet Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,paws-claws-pet-vet__,ebay,Advance,3321,,,Paws & Claws: Pet Vet Game Boy Advance,,#N/A,
8398, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Phalanx Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,phalanx,ebay,Advance,3322,,,Phalanx Game Boy Advance,,19.276,19.27622434
8413, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Pika Pop Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,pika-pop,ebay,Advance,3323,,,Pika Pop Game Boy Advance,,0.000,
8416, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Pinball Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,pinball-,ebay,Advance,3324,,,Pinball Game Boy Advance,,1.002,1.0019121
8456, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=The Pinball of the Dead Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,pinball-of-the-dead,ebay,Advance,3529,,,The Pinball of the Dead Game Boy Advance,,6.322,6.321924236
8459, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Pinball Tycoon Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,pinball-tycoon,ebay,Advance,3325,,,Pinball Tycoon Game Boy Advance,,3.852,3.852422581
8461, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Pink Panther: Pinkadelic Pursuit Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,pink-panther-pinkadelic-pursuit(1),ebay,Advance,#N/A,,,Pink Panther: Pinkadelic Pursuit Game Boy Advance,,8.904,8.904317394
8463, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Pinobee: Wings of Adventure Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,pinobee-wings-of-adventure,ebay,Advance,3327,,,Pinobee: Wings of Adventure Game Boy Advance,,2.992,2.991624862
8493, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Pirates of the Caribbean: Dead Man&#39;s Chest Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,pirates-of-the-caribbean-dead-mans-chest,ebay,Advance,959,,,Pirates of the Caribbean: Dead Man&#39;s Chest Game Boy Advance,,#N/A,
8495, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Pirates of the Caribbean: The Curse of the Black Pearl Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,pirates-of-the-caribbean-the-curse-of-the-black-pearl,ebay,Advance,3329,,,Pirates of the Caribbean: The Curse of the Black Pearl Game Boy Advance,,1.192,1.192416513
8510, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Pitfall: The Lost Expedition Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,pitfall-the-lost-expedition_,ebay,Advance,3330,,,Pitfall: The Lost Expedition Game Boy Advance,,6.922,6.921660352
8512, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Pitfall: The Mayan Adventure Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,pitfall-the-mayan-adventure,ebay,Advance,3331,,,Pitfall: The Mayan Adventure Game Boy Advance,,2.970,2.970457704
8528, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Planet of the Apes Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,planet-of-the-apes_,ebay,Advance,2649,,,Planet of the Apes Game Boy Advance,,3.337,3.337355093
8560, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Pocky & Rocky with Becky Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,pocky-rocky-with-becky,ebay,Advance,3333,,,Pocky & Rocky with Becky Game Boy Advance,,#N/A,
8576, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Pok?mon Emerald Version Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,pokmon-emerald-version,ebay,Advance,3334,,,Pok?mon Emerald Version Game Boy Advance,,11.113,11.11275745
8578, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Pok?mon FireRed Version Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,pokmon-firered-version,ebay,Advance,3335,,,Pok?mon FireRed Version Game Boy Advance,,11.113,11.11275745
8584, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Pok?mon LeafGreen Version Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,pokmon-leafgreen-version,ebay,Advance,3336,,,Pok?mon LeafGreen Version Game Boy Advance,,11.995,11.99472232
8588, https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Pok?mon Mystery Dungeon: Red Rescue Team Game Boy Advance&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,pokmon-mystery-dungeon-red-rescue-team,ebay,Advance,3337,,,Pok?mon Mystery Dungeon: Red Rescue Team Game Boy Advance,,9.638,9.638112172
